,campus_est,courtyard_est,lab_est,lobby_est
campus_actual,0.7765159354304636,0.0330091059602649,0.12456022350993377,0.06591473509933775
courtyard_actual,0.6422129523898301,0.13516347789611055,0.22255365757031997,6.991214373936753e-05
lab_actual,2.3698928808417858e-05,2.3698928808417858e-05,0.9074319840743198,0.09252061806806332
lobby_actual,2.4129527302560142e-05,2.4129527302560142e-05,2.4129527302560142e-05,0.9999276114180923
