,config,scene,role,cmd_mode,cmd,role rec method,cmd rec method,stamp,object id,object class,estimated role,estimated command
46,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026391.1089528,0,person,supervisor,none
47,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026391.3756192,0,person,supervisor,none
48,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026391.6089568,0,person,supervisor,none
49,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026391.9089582,0,person,supervisor,none
50,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026392.1090078,0,person,supervisor,none
51,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026392.3756294,0,person,supervisor,none
52,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026392.5756314,0,person,supervisor,none
53,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026392.8756313,0,person,supervisor,none
54,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026393.1422935,0,person,supervisor,none
55,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026393.3422964,0,person,supervisor,none
56,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026393.575636,0,person,supervisor,none
57,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026393.8756177,0,person,supervisor,none
58,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026394.0756235,0,person,supervisor,none
59,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026394.3422914,0,person,supervisor,none
60,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026394.6089573,0,person,supervisor,none
61,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026394.8756166,0,person,supervisor,none
62,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026395.1089554,0,person,supervisor,none
63,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026395.3089557,0,person,supervisor,none
64,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026395.6089668,0,person,supervisor,none
65,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026395.808961,0,person,supervisor,none
66,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026396.1089566,0,person,supervisor,none
67,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026396.342294,0,person,supervisor,none
68,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026396.5423043,0,person,supervisor,none
69,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026396.8422759,0,person,supervisor,none
70,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026397.0756357,0,person,supervisor,none
71,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026397.3422954,0,person,supervisor,none
72,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026397.542278,0,person,supervisor,none
73,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026397.8422773,0,person,supervisor,none
74,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026398.175855,0,person,supervisor,none
75,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026398.34252,0,person,supervisor,none
76,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026398.6091797,0,person,supervisor,none
77,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026398.8758378,0,person,supervisor,none
78,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026399.0425055,0,person,supervisor,none
79,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026399.3425064,0,person,supervisor,none
80,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026399.5758533,0,person,supervisor,none
81,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026399.8758175,0,person,supervisor,none
82,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026400.109178,0,person,supervisor,none
