,config,scene,role,cmd_mode,cmd,role rec method,cmd rec method,stamp,object id,object class,estimated role,estimated command
1070,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994476.3334768,0,person,supervisor,none
1071,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994476.3334768,0,person,supervisor,none
1072,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994651.131937,0,person,supervisor,none
1073,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994652.1319225,0,person,supervisor,none
1074,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994653.098614,0,person,supervisor,none
1075,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994654.0319257,0,person,supervisor,none
1076,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994655.0652647,0,person,supervisor,none
1077,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994656.098601,0,person,supervisor,none
1078,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994657.065268,0,person,supervisor,none
1079,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994658.0985904,0,person,supervisor,none
1080,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994659.0652757,0,person,supervisor,none
1081,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994660.065154,0,person,supervisor,none
1082,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994661.0651033,0,person,supervisor,none
1083,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994662.0318289,0,person,supervisor,none
1084,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994663.0318244,0,person,supervisor,none
1085,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994664.098498,0,person,supervisor,rally
1086,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994664.9984996,0,person,supervisor,none
1087,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994666.0651667,0,person,supervisor,none
1088,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994667.1318166,0,person,supervisor,none
1089,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994668.065142,0,person,supervisor,none
1090,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994669.0984788,0,person,supervisor,none
1091,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994670.0318754,0,person,supervisor,none
1092,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994671.0984457,0,person,supervisor,none
1093,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994672.1317995,0,person,supervisor,none
1094,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994673.1319306,0,person,supervisor,none
1095,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994674.0984824,0,person,supervisor,none
1096,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994675.131806,0,person,supervisor,none
1097,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994676.0983403,0,person,supervisor,none
1098,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994677.0316606,0,person,supervisor,none
1099,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,rally,artag,verbal,1720994678.0649948,0,person,supervisor,none
1100,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994678.4983397,0,person,supervisor,none
1101,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994545.0661633,0,person,supervisor,none
1102,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994546.1661627,0,person,supervisor,none
1103,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994547.1328185,0,person,supervisor,none
1104,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994548.066155,0,person,supervisor,none
1105,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994549.0995014,0,person,supervisor,none
1106,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994550.1660893,0,person,supervisor,none
1107,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994551.066082,0,person,supervisor,none
1108,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994552.1661007,0,person,supervisor,halt
1109,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994553.0327666,0,person,supervisor,none
1110,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994554.0661566,0,person,supervisor,none
1111,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994555.1327477,0,person,supervisor,none
1112,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994556.066078,0,person,supervisor,none
1113,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994557.09943,0,person,supervisor,none
1114,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994558.0993752,0,person,supervisor,none
1115,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994559.1327128,0,person,supervisor,none
1116,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994560.132701,0,person,supervisor,none
1117,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994561.1327105,0,person,supervisor,none
1118,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994562.03272,0,person,supervisor,none
1119,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994563.1327143,0,person,supervisor,none
1120,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994563.9993722,0,person,supervisor,none
1121,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994565.0992975,0,person,supervisor,none
1122,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994566.1993003,0,person,supervisor,none
1123,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994567.1659658,0,person,supervisor,none
1124,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994568.0326247,0,person,supervisor,none
1125,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994569.0659547,0,person,supervisor,none
1126,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994570.1659727,0,person,supervisor,none
1127,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994571.0992863,0,person,supervisor,none
1128,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,halt,artag,verbal,1720994572.1326103,0,person,supervisor,none
1129,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994572.2993019,0,person,supervisor,none
1130,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994572.2993019,0,person,supervisor,none
1131,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994572.2993019,0,person,supervisor,none
1132,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994594.8657203,0,person,supervisor,none
1133,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994595.9323673,0,person,supervisor,none
1134,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994596.8656743,0,person,supervisor,none
1135,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994597.8990192,0,person,supervisor,none
1136,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994598.832378,0,person,supervisor,none
1137,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994599.865748,0,person,supervisor,none
1138,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994600.899036,0,person,supervisor,none
1139,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994601.8323786,0,person,supervisor,none
1140,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994602.9323573,0,person,supervisor,none
1141,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994603.86568,0,person,supervisor,none
1142,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994604.9322853,0,person,supervisor,none
1143,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994605.8322992,0,person,supervisor,none
1144,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994606.7656312,0,person,supervisor,none
1145,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994607.832364,0,person,supervisor,none
1146,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994608.8989782,0,person,supervisor,none
1147,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994609.8323011,0,person,supervisor,none
1148,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994610.8323035,0,person,supervisor,none
1149,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994611.8656404,0,person,supervisor,none
1150,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994612.8988197,0,person,supervisor,none
1151,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994613.9321537,0,person,supervisor,none
1152,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994614.8655121,0,person,supervisor,none
1153,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994615.898826,0,person,supervisor,none
1154,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994616.8654857,0,person,supervisor,none
1155,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994617.89884,0,person,supervisor,none
1156,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994618.7988245,0,person,supervisor,none
1157,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994619.8654838,0,person,supervisor,none
1158,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994620.9655037,0,person,supervisor,none
1159,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,advance,artag,verbal,1720994621.7655053,0,person,supervisor,none
1160,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994621.8988352,0,person,supervisor,none
1161,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994621.8988352,0,person,supervisor,none
1162,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994621.8988352,0,person,supervisor,none
1163,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994719.0647838,1,person,supervisor,none
1164,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994719.9981377,1,person,supervisor,attention
1165,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994721.0646975,1,person,supervisor,none
1166,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994721.9980237,1,person,supervisor,none
1167,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994723.131352,1,person,supervisor,none
1168,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994724.0980396,1,person,supervisor,none
1169,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994725.164699,1,person,supervisor,none
1170,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994725.99802,1,person,supervisor,none
1171,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994727.098031,1,person,supervisor,none
1172,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994728.0980258,1,person,supervisor,none
1173,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994729.1313555,1,person,supervisor,none
1174,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994730.0313175,1,person,supervisor,none
1175,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994731.0979776,1,person,supervisor,none
1176,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994732.1313226,1,person,supervisor,attention
1177,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994733.1313093,1,person,supervisor,none
1178,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994734.097983,1,person,supervisor,none
1179,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994735.164661,1,person,supervisor,none
1180,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994735.9979882,1,person,supervisor,none
1181,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994737.031391,1,person,supervisor,none
1182,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994738.0647018,1,person,supervisor,none
1183,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994738.9980242,1,person,supervisor,none
1184,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994740.098027,1,person,supervisor,none
1185,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994740.9980283,1,person,supervisor,none
1186,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994741.9980383,1,person,supervisor,none
1187,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994743.0313623,1,person,supervisor,none
1188,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994744.0980294,1,person,supervisor,attention
1189,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994744.9980278,1,person,supervisor,none
1190,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,supervisor,verbal,attention,artag,verbal,1720994746.0312746,1,person,supervisor,none
1191,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720994746.1646092,1,person,supervisor,none
1192,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720994746.1646092,1,person,supervisor,none
1193,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992351.9314432,0,person,supervisor,none
1194,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992352.8981013,0,person,supervisor,none
1195,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992353.8647652,0,person,supervisor,none
1196,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992354.931433,0,person,supervisor,none
1197,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992355.8980987,0,person,supervisor,none
1198,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992356.8981016,0,person,supervisor,none
1199,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992357.8647661,0,person,supervisor,none
1200,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992358.9314332,0,person,supervisor,none
1201,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992359.9314287,0,person,supervisor,none
1202,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992360.931386,0,person,supervisor,none
1203,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992361.9313884,0,person,supervisor,none
1204,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992362.7980561,0,person,supervisor,none
1205,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992363.8647285,0,person,supervisor,none
1206,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992364.9313943,0,person,supervisor,rally
1207,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992365.8980386,0,person,supervisor,none
1208,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992366.9313836,0,person,supervisor,none
1209,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992367.898057,0,person,supervisor,none
1210,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992368.931285,0,person,supervisor,none
1211,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992369.8646338,0,person,supervisor,none
1212,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992370.9312973,0,person,supervisor,follow-me
1213,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992371.931307,0,person,supervisor,none
1214,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992372.9312975,0,person,supervisor,none
1215,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992373.931288,0,person,supervisor,none
1216,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992374.8979552,0,person,supervisor,none
1217,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992375.9646208,0,person,supervisor,none
1218,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992376.7979338,0,person,supervisor,none
1219,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992377.8979464,0,person,supervisor,follow-me
1220,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,lab,teammate,gest_verb,follow-me,artag,verbal,1720992378.8312583,0,person,supervisor,none
1221,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1720992378.9312603,0,person,supervisor,none
1222,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1720992378.9312603,0,person,supervisor,none
1223,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1720992378.9312603,0,person,supervisor,none
1224,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028475.3027034,0,person,supervisor,none
1225,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028476.3693078,0,person,supervisor,none
1226,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028477.3693192,0,person,supervisor,none
1227,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028478.369313,0,person,supervisor,none
1228,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028479.3693068,0,person,supervisor,none
1229,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028480.3693237,0,person,supervisor,none
1230,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028481.3693035,0,person,supervisor,none
1231,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028482.369376,0,person,supervisor,none
1232,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028483.4027147,0,person,supervisor,none
1233,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028484.369373,0,person,supervisor,none
1234,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028485.3027027,0,person,supervisor,none
1235,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028486.3693612,0,person,supervisor,none
1236,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028487.4026718,0,person,supervisor,none
1237,config/exp2_cfgs/exp2_ar_role_verbal_cmd_srpphat.yaml,courtyard,teammate,gest_verb,follow-me,artag,verbal,1722028488.369448,0,person,supervisor,follow-me
