,pedestrian_est,teammate_est,supervisor_est
pedestrian,0.12397841171935235,0.8740940632228219,0.0019275250578257518
teammate,0.016101297483195248,0.983507894325465,0.0003908081913396905
supervisor,0.00024269881077582719,0.0001617992071838848,0.9995955019820403
