,pedestrian_est,teammate_est,supervisor_est
pedestrian,0.8990747879722436,0.10084811102544333,7.710100231303006e-05
teammate,0.06096607784899172,0.9389557605127403,7.81616382679381e-05
supervisor,0.004287678990372947,0.004611277404740717,0.9911010436048864
