,pedestrian_est,teammate_est,supervisor_est
pedestrian,0.7953278876250095,0.20444308725856936,0.00022902511642110084
teammate,7.417847340701729e-05,0.999851643053186,7.417847340701729e-05
supervisor,7.580926389204761e-05,0.005913122583579713,0.9940110681525283
