,pedestrian_est,teammate_est,supervisor_est
pedestrian,0.25131689441942134,0.7479196885258417,0.0007634170547370029
teammate,0.005563385505526296,0.9935464728135895,0.0008901416808842074
supervisor,7.580926389204761e-05,0.002198468652869381,0.9977257220832386
