,pedestrian_est,teammate_est,supervisor_est
pedestrian,0.4638915442773964,0.5328061180151212,0.003302337707482402
teammate,0.007980968459826567,0.991942291458829,7.674008134448623e-05
supervisor,0.0027329630609186284,0.0011460812836110376,0.9961209556554703
