,pedestrian_est,teammate_est,supervisor_est
pedestrian,0.8517424176588164,0.14660641348744244,0.001651168853741201
teammate,0.014887575780830328,0.9848822039751363,0.00023022024403345867
supervisor,0.0008816009873931059,8.816009873931059e-05,0.9990302389138676
