,pedestrian_est,teammate_est,supervisor_est
pedestrian,0.11662466324845747,0.4771877987312071,0.40618753802033547
teammate,0.012508633259151254,0.9734479318548077,0.014043434886040979
supervisor,8.816009873931059e-05,8.816009873931059e-05,0.9998236798025214
