,pedestrian_est,teammate_est,supervisor_est
pedestrian,0.8099417745719997,0.02155209872251673,0.16850612670548362
teammate,0.00015348016268897246,0.7202056634180032,0.2796408564193078
supervisor,8.816009873931059e-05,8.816009873931059e-05,0.9998236798025214
