,scene,role,cmd_mode,cmd,scene_estimation_mode,n_updates,scene_est,scene_conf
6382,lab,teammate,verbal,halt,audio,9,lab,0.9999999958169874
6383,lab,teammate,verbal,halt,clip,6,lab,0.9999994277397071
6384,lab,teammate,verbal,halt,fused,7,lab,0.9999999862292571
6385,lab,teammate,verbal,halt,audio,10,lab,0.9999999907482369
6386,lab,teammate,verbal,halt,clip,7,lab,0.9999999210456797
6387,lab,teammate,verbal,halt,fused,8,lab,0.9999999987027383
6388,lab,teammate,verbal,halt,audio,11,lab,0.9999999990890046
6389,lab,teammate,verbal,halt,clip,8,lab,0.9999999935981281
6390,lab,teammate,verbal,halt,fused,9,lab,0.9999999999253018
6391,lab,teammate,verbal,halt,audio,12,lab,0.9999999998714448
6392,lab,teammate,verbal,halt,clip,9,lab,0.9999999995258656
6393,lab,teammate,verbal,halt,fused,10,lab,0.9999999999965806
6394,lab,teammate,verbal,halt,audio,13,lab,0.9999999999850453
6395,lab,teammate,verbal,halt,clip,10,lab,0.999999999959722
6396,lab,teammate,verbal,halt,fused,11,lab,0.9999999999997384
6397,lab,teammate,verbal,halt,audio,14,lab,0.9999999999980277
6398,lab,teammate,verbal,halt,clip,11,lab,0.9999999999967801
6399,lab,teammate,verbal,halt,fused,12,lab,0.9999999999999882
6400,lab,teammate,verbal,halt,audio,15,lab,0.999999999999669
6401,lab,teammate,verbal,halt,clip,12,lab,0.9999999999997462
6402,lab,teammate,verbal,halt,fused,13,lab,0.9999999999999972
6403,lab,teammate,verbal,halt,audio,16,lab,0.9999999999999094
6404,lab,teammate,verbal,halt,fused,14,lab,0.9999999999999999
6405,lab,teammate,verbal,halt,clip,13,lab,0.999999999999986
6406,lab,teammate,verbal,halt,audio,17,lab,0.9999999999999897
6407,lab,teammate,verbal,halt,fused,15,lab,1.0
6408,lab,teammate,verbal,halt,clip,14,lab,0.9999999999999994
6409,lab,teammate,verbal,halt,audio,18,lab,0.9999999999999987
6410,lab,teammate,verbal,halt,fused,16,lab,1.0
6411,lab,teammate,verbal,halt,clip,15,lab,1.0
6412,lab,teammate,verbal,halt,audio,19,lab,0.9999999999999998
6413,lab,teammate,verbal,halt,fused,17,lab,1.0
6414,lab,teammate,verbal,halt,audio,20,lab,1.0
6415,lab,teammate,verbal,halt,clip,16,lab,1.0
6416,lab,teammate,verbal,halt,fused,18,lab,1.0
6417,lab,teammate,verbal,halt,audio,21,lab,1.0
6418,lab,teammate,verbal,halt,clip,17,lab,1.0
6419,lab,teammate,verbal,halt,fused,19,lab,1.0
6420,lab,teammate,verbal,halt,audio,22,lab,1.0
6421,lab,teammate,verbal,halt,clip,18,lab,1.0
6422,lab,teammate,verbal,halt,fused,20,lab,1.0
6423,lab,teammate,verbal,halt,audio,23,lab,1.0
6424,lab,teammate,verbal,halt,clip,19,lab,1.0
6425,lab,teammate,verbal,halt,fused,21,lab,1.0
6426,lab,teammate,verbal,halt,audio,24,lab,1.0
6427,lab,teammate,verbal,halt,clip,20,lab,1.0
6428,lab,teammate,verbal,halt,fused,22,lab,1.0
6429,lab,teammate,verbal,halt,audio,25,lab,1.0
6430,lab,teammate,verbal,halt,clip,21,lab,1.0
6431,lab,teammate,verbal,halt,fused,23,lab,1.0
6432,lab,teammate,verbal,halt,audio,26,lab,1.0
6433,lab,teammate,verbal,halt,clip,22,lab,1.0
6434,lab,teammate,verbal,halt,fused,24,lab,1.0
6435,lab,teammate,verbal,halt,audio,27,lab,1.0
6436,lab,teammate,verbal,halt,clip,23,lab,1.0
6437,lab,teammate,verbal,halt,fused,25,lab,1.0
6438,lab,teammate,verbal,halt,audio,28,lab,1.0
6439,lab,teammate,verbal,halt,clip,24,lab,1.0
6440,lab,teammate,verbal,halt,fused,26,lab,1.0
6441,lab,teammate,verbal,halt,audio,29,lab,1.0
6442,lab,teammate,verbal,halt,clip,25,lab,1.0
6443,lab,teammate,verbal,halt,fused,27,lab,1.0
6444,lab,teammate,verbal,halt,audio,30,lab,1.0
6445,lab,teammate,verbal,halt,clip,26,lab,1.0
6446,lab,teammate,verbal,halt,fused,28,lab,1.0
6447,lab,teammate,verbal,halt,audio,31,lab,1.0
6448,lab,teammate,verbal,halt,clip,27,lab,1.0
6449,lab,teammate,verbal,halt,fused,29,lab,1.0
6450,lab,teammate,verbal,advance,fused,1,lab,0.8289462083412757
6451,lab,teammate,verbal,advance,audio,1,lab,0.84995766585885
6452,lab,teammate,verbal,advance,audio,2,lab,0.9847813855039805
6453,lab,teammate,verbal,advance,clip,1,lab,0.7910441444365525
6454,lab,teammate,verbal,advance,audio,3,lab,0.9948978382721293
6455,lab,teammate,verbal,advance,fused,2,lab,0.949870048022001
6456,lab,teammate,verbal,advance,audio,4,lab,0.9987327715822563
6457,lab,teammate,verbal,advance,clip,2,lab,0.9867025715540235
6458,lab,teammate,verbal,advance,fused,3,lab,0.9974808885646034
6459,lab,teammate,verbal,advance,audio,5,lab,0.9998685422209228
6460,lab,teammate,verbal,advance,clip,3,lab,0.9996109997765067
6461,lab,teammate,verbal,advance,fused,4,lab,0.9998081952355414
6462,lab,teammate,verbal,advance,audio,6,lab,0.9999761269007131
6463,lab,teammate,verbal,advance,clip,4,lab,0.9999823051462723
6464,lab,teammate,verbal,advance,fused,5,lab,0.999992688612615
6465,lab,teammate,verbal,advance,audio,7,lab,0.9999972697452271
6466,lab,teammate,verbal,advance,clip,5,lab,0.9999994914896225
6467,lab,teammate,verbal,advance,fused,6,lab,0.9999995055184862
6468,lab,teammate,verbal,advance,audio,8,lab,0.9999995485028677
6469,lab,teammate,verbal,advance,clip,6,lab,0.9999999781075107
6470,lab,teammate,verbal,advance,fused,7,lab,0.9999999822524953
6471,lab,teammate,verbal,advance,audio,9,lab,0.999999866146885
6472,lab,teammate,verbal,advance,clip,7,lab,0.9999999987782568
6473,lab,teammate,verbal,advance,fused,8,lab,0.9999999887127486
6474,lab,teammate,verbal,advance,audio,10,lab,0.9999999903866549
6475,lab,teammate,verbal,advance,clip,8,lab,0.9999999999257182
6476,lab,teammate,verbal,advance,fused,9,lab,0.9999999993229041
6477,lab,teammate,verbal,advance,audio,11,lab,0.999999999131525
6478,lab,teammate,verbal,advance,clip,9,lab,0.9999999999972735
6479,lab,teammate,verbal,advance,fused,10,lab,0.9999999999809807
6480,lab,teammate,verbal,advance,audio,12,lab,0.9999999999077623
6481,lab,teammate,verbal,advance,fused,11,lab,0.9999999999993158
6482,lab,teammate,verbal,advance,clip,10,lab,0.999999999999905
6483,lab,teammate,verbal,advance,audio,13,lab,0.9999999999877012
6484,lab,teammate,verbal,advance,fused,12,lab,0.9999999999998685
6485,lab,teammate,verbal,advance,clip,11,lab,0.9999999999999953
6486,lab,teammate,verbal,advance,audio,14,lab,0.9999999999976511
6487,lab,teammate,verbal,advance,fused,13,lab,0.9999999999999937
6488,lab,teammate,verbal,advance,clip,12,lab,0.9999999999999998
6489,lab,teammate,verbal,advance,audio,15,lab,0.9999999999995515
6490,lab,teammate,verbal,advance,fused,14,lab,0.999999999999998
6491,lab,teammate,verbal,advance,clip,13,lab,1.0
6492,lab,teammate,verbal,advance,audio,16,lab,0.9999999999999674
6493,lab,teammate,verbal,advance,fused,15,lab,0.9999999999999999
6494,lab,teammate,verbal,advance,clip,14,lab,1.0
6495,lab,teammate,verbal,advance,audio,17,lab,0.9999999999999971
6496,lab,teammate,verbal,advance,fused,16,lab,1.0
6497,lab,teammate,verbal,advance,clip,15,lab,1.0
6498,lab,teammate,verbal,advance,audio,18,lab,0.9999999999999996
6499,lab,teammate,verbal,advance,fused,17,lab,1.0
6500,lab,teammate,verbal,advance,clip,16,lab,1.0
6501,lab,teammate,verbal,advance,audio,19,lab,1.0
6502,lab,teammate,verbal,advance,fused,18,lab,1.0
6503,lab,teammate,verbal,advance,clip,17,lab,1.0
6504,lab,teammate,verbal,advance,audio,20,lab,1.0
6505,lab,teammate,verbal,advance,fused,19,lab,1.0
6506,lab,teammate,verbal,advance,clip,18,lab,1.0
6507,lab,teammate,verbal,advance,audio,21,lab,1.0
6508,lab,teammate,verbal,advance,fused,20,lab,1.0
6509,lab,teammate,verbal,advance,clip,19,lab,1.0
6510,lab,teammate,verbal,advance,audio,22,lab,1.0
6511,lab,teammate,verbal,advance,fused,21,lab,1.0
6512,lab,teammate,verbal,advance,clip,20,lab,1.0
6513,lab,teammate,verbal,advance,audio,23,lab,1.0
6514,lab,teammate,verbal,advance,fused,22,lab,1.0
6515,lab,teammate,verbal,advance,clip,21,lab,1.0
6516,lab,teammate,verbal,advance,audio,24,lab,1.0
6517,lab,teammate,verbal,advance,fused,23,lab,1.0
6518,lab,teammate,verbal,advance,clip,22,lab,1.0
6519,lab,teammate,verbal,advance,audio,25,lab,1.0
6520,lab,teammate,verbal,advance,fused,24,lab,1.0
6521,lab,teammate,verbal,advance,audio,26,lab,1.0
6522,lab,teammate,verbal,advance,clip,23,lab,1.0
6523,lab,teammate,verbal,advance,fused,25,lab,1.0
6524,lab,teammate,verbal,advance,audio,27,lab,1.0
6525,lab,teammate,verbal,advance,clip,24,lab,1.0
6526,lab,teammate,verbal,advance,fused,26,lab,1.0
6527,lab,teammate,verbal,advance,audio,28,lab,1.0
6528,lab,teammate,verbal,advance,clip,25,lab,1.0
6529,lab,teammate,verbal,advance,fused,27,lab,1.0
6530,lab,teammate,verbal,advance,audio,29,lab,1.0
6531,lab,teammate,verbal,advance,clip,26,lab,1.0
6532,lab,teammate,verbal,advance,fused,28,lab,1.0
6533,lab,teammate,verbal,advance,audio,30,lab,1.0
6534,lab,teammate,verbal,advance,clip,27,lab,1.0
6535,lab,teammate,verbal,advance,fused,29,lab,1.0
6536,lab,teammate,verbal,attention,fused,1,lab,0.7618641779166957
6537,lab,teammate,verbal,attention,clip,1,lab,0.6058930517569895
6538,lab,teammate,verbal,attention,audio,1,lab,0.8058503925859656
6539,lab,teammate,verbal,attention,audio,2,lab,0.94907640232189
6540,lab,teammate,verbal,attention,audio,3,lab,0.9796006505228163
6541,lab,teammate,verbal,attention,fused,2,lab,0.9378182081508384
6542,lab,teammate,verbal,attention,clip,2,lab,0.7778051301372468
6543,lab,teammate,verbal,attention,audio,4,lab,0.9986682864948383
6544,lab,teammate,verbal,attention,fused,3,lab,0.9953320963657623
6545,lab,teammate,verbal,attention,clip,3,lab,0.9103083834506885
6546,lab,teammate,verbal,attention,audio,5,lab,0.9998920571071147
6547,lab,teammate,verbal,attention,fused,4,lab,0.9985140806931069
6548,lab,teammate,verbal,attention,clip,4,lab,0.97688824599239
6549,lab,teammate,verbal,attention,audio,6,lab,0.9999893461997253
6550,lab,teammate,verbal,attention,fused,5,lab,0.9998576347429241
6551,lab,teammate,verbal,attention,clip,5,lab,0.9934787330372695
6552,lab,teammate,verbal,attention,audio,7,lab,0.9999989211844911
6553,lab,teammate,verbal,attention,fused,6,lab,0.9999688087720299
6554,lab,teammate,verbal,attention,clip,6,lab,0.9984985111544981
6555,lab,teammate,verbal,attention,audio,8,lab,0.9999998550441223
6556,lab,teammate,verbal,attention,fused,7,lab,0.9999954133585176
6557,lab,teammate,verbal,attention,audio,9,lab,0.9999999807122102
6558,lab,teammate,verbal,attention,clip,7,lab,0.9995912914404165
6559,lab,teammate,verbal,attention,fused,8,lab,0.999998904204045
6560,lab,teammate,verbal,attention,audio,10,lab,0.9999999962590312
6561,lab,teammate,verbal,attention,clip,8,lab,0.9998365183268639
6562,lab,teammate,verbal,attention,fused,9,lab,0.9999998320120778
6563,lab,teammate,verbal,attention,audio,11,lab,0.9999999994071217
6564,lab,teammate,verbal,attention,clip,9,lab,0.9999189840349337
6565,lab,teammate,verbal,attention,fused,10,lab,0.9999999286689715
6566,lab,teammate,verbal,attention,clip,10,lab,0.9999330486324497
6567,lab,teammate,verbal,attention,audio,12,lab,0.9999999999411501
6568,lab,teammate,verbal,attention,fused,11,lab,0.9999999939002622
6569,lab,teammate,verbal,attention,audio,13,lab,0.999999999988614
6570,lab,teammate,verbal,attention,clip,11,lab,0.9999740579672232
6571,lab,teammate,verbal,attention,fused,12,lab,0.99999999878011
6572,lab,teammate,verbal,attention,audio,14,lab,0.9999999999987873
6573,lab,teammate,verbal,attention,clip,12,lab,0.999989799175363
6574,lab,teammate,verbal,attention,fused,13,lab,0.9999999998764106
6575,lab,teammate,verbal,attention,audio,15,lab,0.9999999999995786
6576,lab,teammate,verbal,attention,clip,13,lab,0.9999970898582258
6577,lab,teammate,verbal,attention,fused,14,lab,0.9999999999780582
6578,lab,teammate,verbal,attention,audio,16,lab,0.9999999999998361
6579,lab,teammate,verbal,attention,clip,14,lab,0.9999994292260941
6580,lab,teammate,verbal,attention,fused,15,lab,0.9999999999922253
6581,lab,teammate,verbal,attention,audio,17,lab,0.9999999999999778
6582,lab,teammate,verbal,attention,clip,15,lab,0.9999998871648228
6583,lab,teammate,verbal,attention,fused,16,lab,0.9999999999983123
6584,lab,teammate,verbal,attention,audio,18,lab,0.9999999999999978
6585,lab,teammate,verbal,attention,fused,17,lab,0.9999999999998392
6586,lab,teammate,verbal,attention,clip,16,lab,0.9999999732345324
6587,lab,teammate,verbal,attention,audio,19,lab,0.9999999999999997
6588,lab,teammate,verbal,attention,fused,18,lab,0.9999999999999538
6589,lab,teammate,verbal,attention,clip,17,lab,0.999999993268441
6590,lab,teammate,verbal,attention,audio,20,lab,0.9999999999999999
6591,lab,teammate,verbal,attention,fused,19,lab,0.9999999999999709
6592,lab,teammate,verbal,attention,clip,18,lab,0.9999999988651829
6593,lab,teammate,verbal,attention,audio,21,lab,1.0
6594,lab,teammate,verbal,attention,fused,20,lab,0.9999999999999951
6595,lab,teammate,verbal,attention,clip,19,lab,0.999999999774231
6596,lab,teammate,verbal,attention,audio,22,lab,1.0
6597,lab,teammate,verbal,attention,fused,21,lab,0.9999999999999993
6598,lab,teammate,verbal,attention,clip,20,lab,0.9999999999324409
6599,lab,teammate,verbal,attention,audio,23,lab,1.0
6600,lab,teammate,verbal,attention,fused,22,lab,0.9999999999999998
6601,lab,teammate,verbal,attention,clip,21,lab,0.9999999999818101
6602,lab,teammate,verbal,attention,audio,24,lab,1.0
6603,lab,teammate,verbal,attention,fused,23,lab,1.0
6604,lab,teammate,verbal,attention,clip,22,lab,0.9999999999962377
6605,lab,teammate,verbal,attention,audio,25,lab,1.0
6606,lab,teammate,verbal,attention,fused,24,lab,1.0
6607,lab,teammate,verbal,attention,clip,23,lab,0.999999999999346
6608,lab,teammate,verbal,attention,audio,26,lab,1.0
6609,lab,teammate,verbal,attention,fused,25,lab,1.0
6610,lab,teammate,verbal,attention,clip,24,lab,0.9999999999998306
6611,lab,teammate,verbal,attention,audio,27,lab,1.0
6612,lab,teammate,verbal,attention,fused,26,lab,1.0
6613,lab,teammate,verbal,attention,clip,25,lab,0.9999999999999613
6614,lab,teammate,verbal,attention,audio,28,lab,1.0
6615,lab,teammate,verbal,attention,fused,27,lab,1.0
6616,lab,teammate,verbal,attention,clip,26,lab,0.9999999999999911
6617,lab,teammate,verbal,attention,audio,29,lab,1.0
6618,lab,teammate,verbal,attention,fused,28,lab,1.0
6619,lab,teammate,verbal,attention,clip,27,lab,0.9999999999999986
6620,lab,teammate,verbal,attention,audio,30,lab,1.0
6621,lab,teammate,verbal,attention,fused,29,lab,1.0
6622,lab,teammate,gesture,move-in-reverse,fused,1,lab,0.6758971141712566
6623,lab,teammate,gesture,move-in-reverse,audio,1,lab,0.5373274482569816
6624,lab,teammate,gesture,move-in-reverse,clip,1,lab,0.6661709855156888
6625,lab,teammate,gesture,move-in-reverse,audio,2,lab,0.9465284978092342
6626,lab,teammate,gesture,move-in-reverse,audio,3,lab,0.9936476643236739
6627,lab,teammate,gesture,move-in-reverse,audio,4,lab,0.9977535707035357
6628,lab,teammate,gesture,move-in-reverse,fused,2,lab,0.8606508992909124
6629,lab,teammate,gesture,move-in-reverse,clip,2,lab,0.8721262214275667
6630,lab,teammate,gesture,move-in-reverse,audio,5,lab,0.9996756279788047
6631,lab,teammate,gesture,move-in-reverse,fused,3,lab,0.9570255325970494
6632,lab,teammate,gesture,move-in-reverse,clip,3,lab,0.9568338867571907
6633,lab,teammate,gesture,move-in-reverse,audio,6,lab,0.999975270693505
6634,lab,teammate,gesture,move-in-reverse,fused,4,lab,0.9979103013531164
6635,lab,teammate,gesture,move-in-reverse,clip,4,lab,0.9908639033663033
6636,lab,teammate,gesture,move-in-reverse,audio,7,lab,0.9999978242762024
6637,lab,teammate,gesture,move-in-reverse,fused,5,lab,0.9995881383602848
6638,lab,teammate,gesture,move-in-reverse,clip,5,lab,0.9972237725403317
6639,lab,teammate,gesture,move-in-reverse,audio,8,lab,0.9999997996037859
6640,lab,teammate,gesture,move-in-reverse,fused,6,lab,0.9999735795411198
6641,lab,teammate,gesture,move-in-reverse,clip,6,lab,0.999306174429568
6642,lab,teammate,gesture,move-in-reverse,audio,9,lab,0.9999999808048036
6643,lab,teammate,gesture,move-in-reverse,fused,7,lab,0.999996372928701
6644,lab,teammate,gesture,move-in-reverse,clip,7,lab,0.9997228794171
6645,lab,teammate,gesture,move-in-reverse,audio,10,lab,0.9999999974937738
6646,lab,teammate,gesture,move-in-reverse,fused,8,lab,0.9999994877401871
6647,lab,teammate,gesture,move-in-reverse,clip,8,lab,0.9999030384368905
6648,lab,teammate,gesture,move-in-reverse,audio,11,lab,0.9999999997092451
6649,lab,teammate,gesture,move-in-reverse,fused,9,lab,0.9999998834127598
6650,lab,teammate,gesture,move-in-reverse,clip,9,lab,0.9999811005209271
6651,lab,teammate,gesture,move-in-reverse,audio,12,lab,0.9999999999682778
6652,lab,teammate,gesture,move-in-reverse,fused,10,lab,0.9999999913570417
6653,lab,teammate,gesture,move-in-reverse,clip,10,lab,0.9999969368035191
6654,lab,teammate,gesture,move-in-reverse,audio,13,lab,0.9999999999967072
6655,lab,teammate,gesture,move-in-reverse,fused,11,lab,0.9999999987519254
6656,lab,teammate,gesture,move-in-reverse,clip,11,lab,0.9999992740191886
6657,lab,teammate,gesture,move-in-reverse,audio,14,lab,0.999999999999639
6658,lab,teammate,gesture,move-in-reverse,fused,12,lab,0.9999999999139315
6659,lab,teammate,gesture,move-in-reverse,clip,12,lab,0.9999998477827374
6660,lab,teammate,gesture,move-in-reverse,audio,15,lab,0.9999999999998954
6661,lab,teammate,gesture,move-in-reverse,fused,13,lab,0.9999999999868079
6662,lab,teammate,gesture,move-in-reverse,clip,13,lab,0.9999999574635007
6663,lab,teammate,gesture,move-in-reverse,audio,16,lab,0.9999999999999873
6664,lab,teammate,gesture,move-in-reverse,fused,14,lab,0.9999999999988015
6665,lab,teammate,gesture,move-in-reverse,clip,14,lab,0.9999999776911168
6666,lab,teammate,gesture,move-in-reverse,audio,17,lab,0.9999999999999984
6667,lab,teammate,gesture,move-in-reverse,fused,15,lab,0.9999999999995534
6668,lab,teammate,gesture,move-in-reverse,clip,15,lab,0.9999999952025334
6669,lab,teammate,gesture,move-in-reverse,audio,18,lab,0.9999999999999999
6670,lab,teammate,gesture,move-in-reverse,fused,16,lab,0.9999999999999658
6671,lab,teammate,gesture,move-in-reverse,clip,16,lab,0.999999998930345
6672,lab,teammate,gesture,move-in-reverse,audio,19,lab,1.0
6673,lab,teammate,gesture,move-in-reverse,fused,17,lab,0.9999999999999927
6674,lab,teammate,gesture,move-in-reverse,clip,17,lab,0.9999999993555323
6675,lab,teammate,gesture,move-in-reverse,audio,20,lab,1.0
6676,lab,teammate,gesture,move-in-reverse,fused,18,lab,0.9999999999999989
6677,lab,teammate,gesture,move-in-reverse,clip,18,lab,0.9999999999887561
6678,lab,teammate,gesture,move-in-reverse,audio,21,lab,1.0
6679,lab,teammate,gesture,move-in-reverse,fused,19,lab,1.0
6680,lab,teammate,gesture,move-in-reverse,clip,19,lab,0.9999999999993899
6681,lab,teammate,gesture,move-in-reverse,audio,22,lab,1.0
6682,lab,teammate,gesture,move-in-reverse,fused,20,lab,1.0
6683,lab,teammate,gesture,move-in-reverse,audio,23,lab,1.0
6684,lab,teammate,gesture,move-in-reverse,clip,20,lab,0.999999999999988
6685,lab,teammate,gesture,move-in-reverse,fused,21,lab,1.0
6686,lab,teammate,gesture,move-in-reverse,audio,24,lab,1.0
6687,lab,teammate,gesture,move-in-reverse,fused,22,lab,1.0
6688,lab,teammate,gesture,move-in-reverse,clip,21,lab,0.9999999999999974
6689,lab,teammate,gesture,move-in-reverse,audio,25,lab,1.0
6690,lab,teammate,gesture,move-in-reverse,fused,23,lab,1.0
6691,lab,teammate,gesture,move-in-reverse,clip,22,lab,0.9999999999999994
6692,lab,teammate,gesture,move-in-reverse,audio,26,lab,1.0
6693,lab,teammate,gesture,move-in-reverse,fused,24,lab,1.0
6694,lab,teammate,gesture,move-in-reverse,clip,23,lab,1.0
6695,lab,teammate,gesture,move-in-reverse,audio,27,lab,1.0
6696,lab,teammate,gesture,move-in-reverse,fused,25,lab,1.0
6697,lab,teammate,gesture,move-in-reverse,clip,24,lab,1.0
6698,lab,teammate,gesture,move-in-reverse,audio,28,lab,1.0
6699,lab,teammate,gesture,move-in-reverse,fused,26,lab,1.0
6700,lab,teammate,gesture,move-in-reverse,clip,25,lab,1.0
6701,lab,teammate,gesture,move-in-reverse,audio,29,lab,1.0
6702,lab,teammate,gesture,move-in-reverse,fused,27,lab,1.0
6703,lab,teammate,gesture,move-in-reverse,clip,26,lab,1.0
6704,lab,teammate,gesture,move-in-reverse,audio,30,lab,1.0
6705,lab,teammate,gesture,move-in-reverse,fused,28,lab,1.0
6706,lab,teammate,gesture,move-in-reverse,clip,27,lab,1.0
6707,lab,teammate,gesture,move-in-reverse,fused,29,lab,1.0
6708,lab,teammate,gesture,move-forward,audio,1,lab,0.790000707308841
6709,lab,teammate,gesture,move-forward,fused,1,lab,0.790000707308841
6710,lab,teammate,gesture,move-forward,audio,2,lab,0.9855780237077943
6711,lab,teammate,gesture,move-forward,clip,1,lab,0.699959899897614
6712,lab,teammate,gesture,move-forward,audio,3,lab,0.9975224063424282
6713,lab,teammate,gesture,move-forward,fused,2,lab,0.9639654849591408
6714,lab,teammate,gesture,move-forward,audio,4,lab,0.9996462033408268
6715,lab,teammate,gesture,move-forward,clip,2,lab,0.8916878219968039
6716,lab,teammate,gesture,move-forward,fused,3,lab,0.9946324928919595
6717,lab,teammate,gesture,move-forward,audio,5,lab,0.9999595489409587
6718,lab,teammate,gesture,move-forward,clip,3,lab,0.993191311135502
6719,lab,teammate,gesture,move-forward,fused,4,lab,0.9997263365320894
6720,lab,teammate,gesture,move-forward,audio,6,lab,0.999996215008418
6721,lab,teammate,gesture,move-forward,clip,4,lab,0.9988554714691166
6722,lab,teammate,gesture,move-forward,fused,5,lab,0.9999874597596405
6723,lab,teammate,gesture,move-forward,audio,7,lab,0.9999995320720281
6724,lab,teammate,gesture,move-forward,clip,5,lab,0.9998840025595147
6725,lab,teammate,gesture,move-forward,fused,6,lab,0.9999984021920852
6726,lab,teammate,gesture,move-forward,audio,8,lab,0.9999997960522312
6727,lab,teammate,gesture,move-forward,clip,6,lab,0.9999906333862261
6728,lab,teammate,gesture,move-forward,fused,7,lab,0.999998189260593
6729,lab,teammate,gesture,move-forward,audio,9,lab,0.9999999703086976
6730,lab,teammate,gesture,move-forward,clip,7,lab,0.999998561914576
6731,lab,teammate,gesture,move-forward,fused,8,lab,0.9999997200844715
6732,lab,teammate,gesture,move-forward,audio,10,lab,0.9999999948511374
6733,lab,teammate,gesture,move-forward,clip,8,lab,0.9999996669012617
6734,lab,teammate,gesture,move-forward,fused,9,lab,0.9999999287876827
6735,lab,teammate,gesture,move-forward,audio,11,lab,0.9999999995036488
6736,lab,teammate,gesture,move-forward,clip,9,lab,0.999999955690437
6737,lab,teammate,gesture,move-forward,fused,10,lab,0.9999999905549339
6738,lab,teammate,gesture,move-forward,audio,12,lab,0.9999999999390458
6739,lab,teammate,gesture,move-forward,clip,10,lab,0.9999999946968257
6740,lab,teammate,gesture,move-forward,fused,11,lab,0.9999999993557654
6741,lab,teammate,gesture,move-forward,audio,13,lab,0.9999999999910157
6742,lab,teammate,gesture,move-forward,clip,11,lab,0.9999999988082375
6743,lab,teammate,gesture,move-forward,fused,12,lab,0.9999999998574046
6744,lab,teammate,gesture,move-forward,audio,14,lab,0.9999999999991724
6745,lab,teammate,gesture,move-forward,clip,12,lab,0.9999999996840733
6746,lab,teammate,gesture,move-forward,fused,13,lab,0.9999999999940452
6747,lab,teammate,gesture,move-forward,audio,15,lab,0.9999999999999197
6748,lab,teammate,gesture,move-forward,clip,13,lab,0.9999999999512421
6749,lab,teammate,gesture,move-forward,fused,14,lab,0.9999999999991686
6750,lab,teammate,gesture,move-forward,audio,16,lab,0.9999999999999918
6751,lab,teammate,gesture,move-forward,clip,14,lab,0.9999999999930301
6752,lab,teammate,gesture,move-forward,fused,15,lab,0.999999999999933
6753,lab,teammate,gesture,move-forward,audio,17,lab,0.9999999999999986
6754,lab,teammate,gesture,move-forward,clip,15,lab,0.9999999999991246
6755,lab,teammate,gesture,move-forward,fused,16,lab,0.9999999999999906
6756,lab,teammate,gesture,move-forward,audio,18,lab,0.9999999999999998
6757,lab,teammate,gesture,move-forward,clip,16,lab,0.9999999999998008
6758,lab,teammate,gesture,move-forward,fused,17,lab,0.9999999999999984
6759,lab,teammate,gesture,move-forward,audio,19,lab,1.0
6760,lab,teammate,gesture,move-forward,clip,17,lab,0.9999999999999245
6761,lab,teammate,gesture,move-forward,fused,18,lab,0.9999999999999993
6762,lab,teammate,gesture,move-forward,audio,20,lab,1.0
6763,lab,teammate,gesture,move-forward,clip,18,lab,0.9999999999999791
6764,lab,teammate,gesture,move-forward,fused,19,lab,1.0
6765,lab,teammate,gesture,move-forward,audio,21,lab,1.0
6766,lab,teammate,gesture,move-forward,clip,19,lab,0.9999999999999921
6767,lab,teammate,gesture,move-forward,fused,20,lab,1.0
6768,lab,teammate,gesture,move-forward,audio,22,lab,1.0
6769,lab,teammate,gesture,move-forward,clip,20,lab,0.9999999999999982
6770,lab,teammate,gesture,move-forward,fused,21,lab,1.0
6771,lab,teammate,gesture,move-forward,audio,23,lab,1.0
6772,lab,teammate,gesture,move-forward,clip,21,lab,0.9999999999999999
6773,lab,teammate,gesture,move-forward,fused,22,lab,1.0
6774,lab,teammate,gesture,move-forward,audio,24,lab,1.0
6775,lab,teammate,gesture,move-forward,fused,23,lab,1.0
6776,lab,teammate,gesture,move-forward,clip,22,lab,1.0
6777,lab,teammate,gesture,move-forward,audio,25,lab,1.0
6778,lab,teammate,gesture,move-forward,fused,24,lab,1.0
6779,lab,teammate,gesture,move-forward,clip,23,lab,1.0
6780,lab,teammate,gesture,move-forward,audio,26,lab,1.0
6781,lab,teammate,gesture,move-forward,fused,25,lab,1.0
6782,lab,teammate,gesture,move-forward,clip,24,lab,1.0
6783,lab,teammate,gesture,move-forward,audio,27,lab,1.0
6784,lab,teammate,gesture,move-forward,fused,26,lab,1.0
6785,lab,teammate,gesture,move-forward,clip,25,lab,1.0
6786,lab,teammate,gesture,move-forward,audio,28,lab,1.0
6787,lab,teammate,gesture,move-forward,fused,27,lab,1.0
6788,lab,teammate,gesture,move-forward,clip,26,lab,1.0
6789,lab,teammate,gesture,move-forward,audio,29,lab,1.0
6790,lab,teammate,gesture,move-forward,fused,28,lab,1.0
6791,lab,teammate,gesture,move-forward,audio,30,lab,1.0
6792,lab,teammate,gesture,move-forward,clip,27,lab,1.0
6793,lab,teammate,gesture,follow-me,fused,1,lab,0.8467166671588952
6794,lab,teammate,gesture,follow-me,fused,2,lab,0.9720949624226022
6795,lab,teammate,gesture,follow-me,clip,1,lab,0.7909332614906669
6796,lab,teammate,gesture,follow-me,audio,1,lab,0.818353487854613
6797,lab,teammate,gesture,follow-me,audio,2,lab,0.9850668738569983
