,scene,role,cmd_mode,cmd,scene_estimation_mode,n_updates,scene_est,scene_conf
0,lobby,teammate,verbal,attention,fused,30,lobby,0.9999999999993205
1,lab,supervisor,verbal,move-in-reverse,audio,1,lab,0.8401909664801587
2,lab,supervisor,verbal,move-in-reverse,audio,2,lab,0.8401909664801587
3,lab,supervisor,verbal,move-in-reverse,audio,3,lab,0.9803487804961898
4,lab,supervisor,verbal,move-in-reverse,audio,4,lab,0.9803487804961898
5,lab,supervisor,verbal,move-in-reverse,clip,1,lab,0.618763185740538
6,lab,supervisor,verbal,move-in-reverse,clip,2,lab,0.8467355018807873
7,lab,supervisor,verbal,move-in-reverse,clip,3,lab,0.618763185740538
8,lab,supervisor,verbal,move-in-reverse,clip,4,lab,0.8467355018807873
9,lab,supervisor,verbal,move-in-reverse,audio,5,lab,0.9984945731983741
10,lab,supervisor,verbal,move-in-reverse,audio,6,lab,0.9984945731983741
11,lab,supervisor,verbal,move-in-reverse,audio,7,lab,0.9998652650775796
12,lab,supervisor,verbal,move-in-reverse,audio,8,lab,0.9998652650775796
13,lab,supervisor,verbal,move-in-reverse,audio,9,lab,0.9999827457100007
14,lab,supervisor,verbal,move-in-reverse,audio,10,lab,0.9999827457100007
15,lab,supervisor,verbal,move-in-reverse,audio,11,lab,0.9999981800695881
16,lab,supervisor,verbal,move-in-reverse,audio,12,lab,0.9999981800695881
17,lab,supervisor,verbal,move-in-reverse,fused,1,lab,0.7893799447986506
18,lab,supervisor,verbal,move-in-reverse,clip,5,lab,0.9614789979973657
19,lab,supervisor,verbal,move-in-reverse,clip,6,lab,0.9614789979973657
20,lab,supervisor,verbal,move-in-reverse,clip,7,lab,0.9907909598712277
21,lab,supervisor,verbal,move-in-reverse,clip,8,lab,0.9907909598712277
22,lab,supervisor,verbal,move-in-reverse,audio,13,lab,0.999999683760816
23,lab,supervisor,verbal,move-in-reverse,audio,14,lab,0.999999683760816
24,lab,supervisor,verbal,move-in-reverse,audio,15,lab,0.9999999369262209
25,lab,supervisor,verbal,move-in-reverse,audio,16,lab,0.9999999369262209
26,lab,supervisor,verbal,move-in-reverse,fused,2,lab,0.9548634140967692
27,lab,supervisor,verbal,move-in-reverse,clip,9,lab,0.9964602969455673
28,lab,supervisor,verbal,move-in-reverse,clip,10,lab,0.9964602969455673
29,lab,supervisor,verbal,move-in-reverse,clip,11,lab,0.9985989040711457
30,lab,supervisor,verbal,move-in-reverse,clip,12,lab,0.9985989040711457
31,lab,supervisor,verbal,move-in-reverse,audio,17,lab,0.9999999930458184
32,lab,supervisor,verbal,move-in-reverse,audio,18,lab,0.9999999930458184
33,lab,supervisor,verbal,move-in-reverse,audio,19,lab,0.999999996978216
34,lab,supervisor,verbal,move-in-reverse,audio,20,lab,0.999999996978216
35,lab,supervisor,verbal,move-in-reverse,fused,3,lab,0.9810946273669444
36,lab,supervisor,verbal,move-in-reverse,clip,13,lab,0.9996366850126325
37,lab,supervisor,verbal,move-in-reverse,clip,14,lab,0.9999015382357729
38,lab,supervisor,verbal,move-in-reverse,clip,15,lab,0.9996366850126325
39,lab,supervisor,verbal,move-in-reverse,clip,16,lab,0.9999015382357729
40,lab,supervisor,verbal,move-in-reverse,audio,21,lab,0.9999999993272048
41,lab,supervisor,verbal,move-in-reverse,audio,22,lab,0.9999999998189637
42,lab,supervisor,verbal,move-in-reverse,audio,23,lab,0.9999999993272048
43,lab,supervisor,verbal,move-in-reverse,audio,24,lab,0.9999999998189637
44,lab,supervisor,verbal,move-in-reverse,fused,4,lab,0.9947692153554095
45,lab,supervisor,verbal,move-in-reverse,clip,17,lab,0.9999694693020246
46,lab,supervisor,verbal,move-in-reverse,clip,18,lab,0.9999905010010994
47,lab,supervisor,verbal,move-in-reverse,clip,19,lab,0.9999694693020246
48,lab,supervisor,verbal,move-in-reverse,clip,20,lab,0.9999905010010994
49,lab,supervisor,verbal,move-in-reverse,audio,25,lab,0.9999999999829052
50,lab,supervisor,verbal,move-in-reverse,audio,26,lab,0.9999999999829052
51,lab,supervisor,verbal,move-in-reverse,audio,27,lab,0.9999999999964866
52,lab,supervisor,verbal,move-in-reverse,audio,28,lab,0.9999999999964866
53,lab,supervisor,verbal,move-in-reverse,fused,5,lab,0.9989899012955249
54,lab,supervisor,verbal,move-in-reverse,clip,21,lab,0.9999972001886193
55,lab,supervisor,verbal,move-in-reverse,clip,22,lab,0.9999972001886193
56,lab,supervisor,verbal,move-in-reverse,clip,23,lab,0.9999991738394163
57,lab,supervisor,verbal,move-in-reverse,clip,24,lab,0.9999991738394163
58,lab,supervisor,verbal,move-in-reverse,audio,29,lab,0.9999999999991646
59,lab,supervisor,verbal,move-in-reverse,audio,30,lab,0.9999999999991646
60,lab,supervisor,verbal,move-in-reverse,audio,31,lab,0.9999999999998023
61,lab,supervisor,verbal,move-in-reverse,audio,32,lab,0.9999999999998023
62,lab,supervisor,verbal,move-in-reverse,fused,6,lab,0.9996994692659154
63,lab,supervisor,verbal,move-in-reverse,clip,25,lab,0.9999997768331457
64,lab,supervisor,verbal,move-in-reverse,clip,26,lab,0.9999997768331457
65,lab,supervisor,verbal,move-in-reverse,clip,27,lab,0.9999999367976774
66,lab,supervisor,verbal,move-in-reverse,clip,28,lab,0.9999999367976774
67,lab,supervisor,verbal,move-in-reverse,audio,33,lab,0.9999999999999761
68,lab,supervisor,verbal,move-in-reverse,audio,34,lab,0.9999999999999976
69,lab,supervisor,verbal,move-in-reverse,audio,35,lab,0.9999999999999761
70,lab,supervisor,verbal,move-in-reverse,audio,36,lab,0.9999999999999976
71,lab,supervisor,verbal,move-in-reverse,fused,7,lab,0.9999742649408853
72,lab,supervisor,verbal,move-in-reverse,clip,29,lab,0.9999999767939433
73,lab,supervisor,verbal,move-in-reverse,clip,30,lab,0.9999999914792616
74,lab,supervisor,verbal,move-in-reverse,clip,31,lab,0.9999999767939433
75,lab,supervisor,verbal,move-in-reverse,clip,32,lab,0.9999999914792616
76,lab,supervisor,verbal,move-in-reverse,audio,37,lab,0.9999999999999991
77,lab,supervisor,verbal,move-in-reverse,audio,38,lab,0.9999999999999991
78,lab,supervisor,verbal,move-in-reverse,audio,39,lab,0.9999999999999998
79,lab,supervisor,verbal,move-in-reverse,audio,40,lab,0.9999999999999998
80,lab,supervisor,verbal,move-in-reverse,fused,8,lab,0.9999905314994917
81,lab,supervisor,verbal,move-in-reverse,clip,33,lab,0.9999999968045171
82,lab,supervisor,verbal,move-in-reverse,clip,34,lab,0.9999999968045171
83,lab,supervisor,verbal,move-in-reverse,clip,35,lab,0.9999999987967041
84,lab,supervisor,verbal,move-in-reverse,clip,36,lab,0.9999999987967041
85,lab,supervisor,verbal,move-in-reverse,audio,41,lab,1.0
86,lab,supervisor,verbal,move-in-reverse,audio,42,lab,1.0
87,lab,supervisor,verbal,move-in-reverse,audio,43,lab,1.0
88,lab,supervisor,verbal,move-in-reverse,audio,44,lab,1.0
89,lab,supervisor,verbal,move-in-reverse,fused,9,lab,0.9999991913173095
90,lab,supervisor,verbal,move-in-reverse,clip,37,lab,0.9999999993899505
91,lab,supervisor,verbal,move-in-reverse,clip,38,lab,0.9999999993899505
92,lab,supervisor,verbal,move-in-reverse,clip,39,lab,0.9999999996906805
93,lab,supervisor,verbal,move-in-reverse,clip,40,lab,0.9999999996906805
94,lab,supervisor,verbal,move-in-reverse,audio,45,lab,1.0
95,lab,supervisor,verbal,move-in-reverse,audio,46,lab,1.0
96,lab,supervisor,verbal,move-in-reverse,audio,47,lab,1.0
97,lab,supervisor,verbal,move-in-reverse,audio,48,lab,1.0
98,lab,supervisor,verbal,move-in-reverse,fused,10,lab,0.9999995891508349
99,lab,supervisor,verbal,move-in-reverse,clip,41,lab,0.9999999999169359
100,lab,supervisor,verbal,move-in-reverse,clip,42,lab,0.9999999999776468
101,lab,supervisor,verbal,move-in-reverse,clip,43,lab,0.9999999999169359
102,lab,supervisor,verbal,move-in-reverse,clip,44,lab,0.9999999999776468
103,lab,supervisor,verbal,move-in-reverse,audio,49,lab,1.0
104,lab,supervisor,verbal,move-in-reverse,audio,50,lab,1.0
105,lab,supervisor,verbal,move-in-reverse,audio,51,lab,1.0
106,lab,supervisor,verbal,move-in-reverse,audio,52,lab,1.0
107,lab,supervisor,verbal,move-in-reverse,fused,11,lab,0.9999999621128877
108,lab,supervisor,verbal,move-in-reverse,clip,45,lab,0.9999999999936896
109,lab,supervisor,verbal,move-in-reverse,clip,46,lab,0.9999999999936896
110,lab,supervisor,verbal,move-in-reverse,clip,47,lab,0.9999999999982092
111,lab,supervisor,verbal,move-in-reverse,clip,48,lab,0.9999999999982092
112,lab,supervisor,verbal,move-in-reverse,audio,53,lab,1.0
113,lab,supervisor,verbal,move-in-reverse,audio,54,lab,1.0
114,lab,supervisor,verbal,move-in-reverse,audio,55,lab,1.0
115,lab,supervisor,verbal,move-in-reverse,audio,56,lab,1.0
116,lab,supervisor,verbal,move-in-reverse,fused,12,lab,0.9999999893075728
117,lab,supervisor,verbal,move-in-reverse,clip,49,lab,0.999999999999486
118,lab,supervisor,verbal,move-in-reverse,clip,50,lab,0.999999999999486
119,lab,supervisor,verbal,move-in-reverse,audio,57,lab,1.0
120,lab,supervisor,verbal,move-in-reverse,audio,58,lab,1.0
121,lab,supervisor,verbal,move-in-reverse,audio,59,lab,1.0
122,lab,supervisor,verbal,move-in-reverse,audio,60,lab,1.0
123,lab,supervisor,verbal,move-in-reverse,clip,51,lab,0.9999999999998667
124,lab,supervisor,verbal,move-in-reverse,clip,52,lab,0.9999999999998667
125,lab,supervisor,verbal,move-in-reverse,fused,13,lab,0.9999999982422223
126,lab,supervisor,verbal,move-in-reverse,clip,53,lab,0.9999999999999588
127,lab,supervisor,verbal,move-in-reverse,clip,54,lab,0.9999999999999588
128,lab,supervisor,verbal,move-in-reverse,audio,61,lab,1.0
129,lab,supervisor,verbal,move-in-reverse,audio,62,lab,1.0
130,lab,supervisor,verbal,move-in-reverse,audio,63,lab,1.0
131,lab,supervisor,verbal,move-in-reverse,audio,64,lab,1.0
132,lab,supervisor,verbal,move-in-reverse,clip,55,lab,0.9999999999999875
133,lab,supervisor,verbal,move-in-reverse,clip,56,lab,0.9999999999999875
134,lab,supervisor,verbal,move-in-reverse,fused,14,lab,0.9999999994651388
135,lab,supervisor,verbal,move-in-reverse,clip,57,lab,0.9999999999999944
136,lab,supervisor,verbal,move-in-reverse,clip,58,lab,0.9999999999999944
137,lab,supervisor,verbal,move-in-reverse,audio,65,lab,1.0
138,lab,supervisor,verbal,move-in-reverse,audio,66,lab,1.0
139,lab,supervisor,verbal,move-in-reverse,audio,67,lab,1.0
140,lab,supervisor,verbal,move-in-reverse,audio,68,lab,1.0
141,lab,supervisor,verbal,move-in-reverse,clip,59,lab,0.9999999999999976
142,lab,supervisor,verbal,move-in-reverse,clip,60,lab,0.9999999999999976
143,lab,supervisor,verbal,move-in-reverse,fused,15,lab,0.9999999999136702
144,lab,supervisor,verbal,move-in-reverse,clip,61,lab,0.999999999999999
145,lab,supervisor,verbal,move-in-reverse,clip,62,lab,0.999999999999999
146,lab,supervisor,verbal,move-in-reverse,audio,69,lab,1.0
147,lab,supervisor,verbal,move-in-reverse,audio,70,lab,1.0
148,lab,supervisor,verbal,move-in-reverse,audio,71,lab,1.0
149,lab,supervisor,verbal,move-in-reverse,audio,72,lab,1.0
150,lab,supervisor,verbal,move-in-reverse,fused,16,lab,0.9999999999629733
151,lab,supervisor,verbal,move-in-reverse,clip,63,lab,0.9999999999999997
152,lab,supervisor,verbal,move-in-reverse,clip,64,lab,0.9999999999999997
153,lab,supervisor,verbal,move-in-reverse,clip,65,lab,0.9999999999999999
154,lab,supervisor,verbal,move-in-reverse,clip,66,lab,0.9999999999999999
155,lab,supervisor,verbal,move-in-reverse,audio,73,lab,1.0
156,lab,supervisor,verbal,move-in-reverse,audio,74,lab,1.0
157,lab,supervisor,verbal,move-in-reverse,audio,75,lab,1.0
158,lab,supervisor,verbal,move-in-reverse,audio,76,lab,1.0
159,lab,supervisor,verbal,move-in-reverse,fused,17,lab,0.9999999999963257
160,lab,supervisor,verbal,move-in-reverse,clip,67,lab,1.0
161,lab,supervisor,verbal,move-in-reverse,clip,68,lab,1.0
162,lab,supervisor,verbal,move-in-reverse,clip,69,lab,1.0
163,lab,supervisor,verbal,move-in-reverse,clip,70,lab,1.0
164,lab,supervisor,verbal,move-in-reverse,audio,77,lab,1.0
165,lab,supervisor,verbal,move-in-reverse,audio,78,lab,1.0
166,lab,supervisor,verbal,move-in-reverse,audio,79,lab,1.0
167,lab,supervisor,verbal,move-in-reverse,audio,80,lab,1.0
168,lab,supervisor,verbal,move-in-reverse,fused,18,lab,0.9999999999991654
169,lab,supervisor,verbal,move-in-reverse,clip,71,lab,1.0
170,lab,supervisor,verbal,move-in-reverse,clip,72,lab,1.0
171,lab,supervisor,verbal,move-in-reverse,audio,81,lab,1.0
172,lab,supervisor,verbal,move-in-reverse,audio,82,lab,1.0
173,lab,supervisor,verbal,move-in-reverse,audio,83,lab,1.0
174,lab,supervisor,verbal,move-in-reverse,audio,84,lab,1.0
175,lab,supervisor,verbal,move-in-reverse,clip,73,lab,1.0
176,lab,supervisor,verbal,move-in-reverse,clip,74,lab,1.0
177,lab,supervisor,verbal,move-in-reverse,fused,19,lab,0.9999999999994481
178,lab,supervisor,verbal,move-in-reverse,clip,75,lab,1.0
179,lab,supervisor,verbal,move-in-reverse,clip,76,lab,1.0
180,lab,supervisor,verbal,move-in-reverse,audio,85,lab,1.0
181,lab,supervisor,verbal,move-in-reverse,audio,86,lab,1.0
182,lab,supervisor,verbal,move-in-reverse,audio,87,lab,1.0
183,lab,supervisor,verbal,move-in-reverse,audio,88,lab,1.0
184,lab,supervisor,verbal,move-in-reverse,clip,77,lab,1.0
185,lab,supervisor,verbal,move-in-reverse,clip,78,lab,1.0
186,lab,supervisor,verbal,move-in-reverse,fused,20,lab,0.9999999999998244
187,lab,supervisor,verbal,move-in-reverse,clip,79,lab,1.0
188,lab,supervisor,verbal,move-in-reverse,clip,80,lab,1.0
189,lab,supervisor,verbal,move-in-reverse,audio,89,lab,1.0
190,lab,supervisor,verbal,move-in-reverse,audio,90,lab,1.0
191,lab,supervisor,verbal,move-in-reverse,audio,91,lab,1.0
192,lab,supervisor,verbal,move-in-reverse,audio,92,lab,1.0
193,lab,supervisor,verbal,move-in-reverse,clip,81,lab,1.0
194,lab,supervisor,verbal,move-in-reverse,clip,82,lab,1.0
195,lab,supervisor,verbal,move-in-reverse,fused,21,lab,0.999999999999982
196,lab,supervisor,verbal,move-in-reverse,clip,83,lab,1.0
197,lab,supervisor,verbal,move-in-reverse,clip,84,lab,1.0
198,lab,supervisor,verbal,move-in-reverse,audio,93,lab,1.0
199,lab,supervisor,verbal,move-in-reverse,audio,94,lab,1.0
200,lab,supervisor,verbal,move-in-reverse,audio,95,lab,1.0
201,lab,supervisor,verbal,move-in-reverse,audio,96,lab,1.0
202,lab,supervisor,verbal,move-in-reverse,clip,85,lab,1.0
203,lab,supervisor,verbal,move-in-reverse,clip,86,lab,1.0
204,lab,supervisor,verbal,move-in-reverse,fused,22,lab,0.9999999999999951
205,lab,supervisor,verbal,move-in-reverse,clip,87,lab,1.0
206,lab,supervisor,verbal,move-in-reverse,clip,88,lab,1.0
207,lab,supervisor,verbal,move-in-reverse,audio,97,lab,1.0
208,lab,supervisor,verbal,move-in-reverse,audio,98,lab,1.0
209,lab,supervisor,verbal,move-in-reverse,audio,99,lab,1.0
210,lab,supervisor,verbal,move-in-reverse,audio,100,lab,1.0
211,lab,supervisor,verbal,move-in-reverse,fused,23,lab,0.9999999999999996
212,lab,supervisor,verbal,move-in-reverse,clip,89,lab,1.0
213,lab,supervisor,verbal,move-in-reverse,clip,90,lab,1.0
214,lab,supervisor,verbal,move-in-reverse,clip,91,lab,1.0
215,lab,supervisor,verbal,move-in-reverse,clip,92,lab,1.0
216,lab,supervisor,verbal,move-in-reverse,audio,101,lab,1.0
217,lab,supervisor,verbal,move-in-reverse,audio,102,lab,1.0
218,lab,supervisor,verbal,move-in-reverse,audio,103,lab,1.0
219,lab,supervisor,verbal,move-in-reverse,audio,104,lab,1.0
220,lab,supervisor,verbal,move-in-reverse,fused,24,lab,0.9999999999999999
221,lab,supervisor,verbal,move-in-reverse,clip,93,lab,1.0
222,lab,supervisor,verbal,move-in-reverse,clip,94,lab,1.0
223,lab,supervisor,verbal,move-in-reverse,clip,95,lab,1.0
224,lab,supervisor,verbal,move-in-reverse,clip,96,lab,1.0
225,lab,supervisor,verbal,move-in-reverse,audio,105,lab,1.0
226,lab,supervisor,verbal,move-in-reverse,audio,106,lab,1.0
227,lab,supervisor,verbal,move-in-reverse,audio,107,lab,1.0
228,lab,supervisor,verbal,move-in-reverse,audio,108,lab,1.0
229,lab,supervisor,verbal,move-in-reverse,fused,25,lab,1.0
230,lab,supervisor,verbal,move-in-reverse,clip,97,lab,1.0
231,lab,supervisor,verbal,move-in-reverse,clip,98,lab,1.0
232,lab,supervisor,verbal,move-in-reverse,clip,99,lab,1.0
233,lab,supervisor,verbal,move-in-reverse,clip,100,lab,1.0
234,lab,supervisor,verbal,move-in-reverse,audio,109,lab,1.0
235,lab,supervisor,verbal,move-in-reverse,audio,110,lab,1.0
236,lab,supervisor,verbal,move-in-reverse,audio,111,lab,1.0
237,lab,supervisor,verbal,move-in-reverse,audio,112,lab,1.0
238,lab,supervisor,verbal,move-in-reverse,fused,26,lab,1.0
239,lab,supervisor,verbal,move-in-reverse,clip,101,lab,1.0
240,lab,supervisor,verbal,move-in-reverse,clip,102,lab,1.0
241,lab,supervisor,verbal,move-in-reverse,clip,103,lab,1.0
242,lab,supervisor,verbal,move-in-reverse,clip,104,lab,1.0
243,lab,supervisor,verbal,move-in-reverse,audio,113,lab,1.0
244,lab,supervisor,verbal,move-in-reverse,audio,114,lab,1.0
245,lab,supervisor,verbal,move-in-reverse,audio,115,lab,1.0
246,lab,supervisor,verbal,move-in-reverse,audio,116,lab,1.0
247,lab,supervisor,verbal,move-in-reverse,fused,27,lab,1.0
248,lab,supervisor,verbal,move-in-reverse,clip,105,lab,1.0
249,lab,supervisor,verbal,move-in-reverse,clip,106,lab,1.0
250,lab,supervisor,verbal,move-in-reverse,clip,107,lab,1.0
251,lab,supervisor,verbal,move-in-reverse,clip,108,lab,1.0
252,lab,supervisor,verbal,move-in-reverse,audio,117,lab,1.0
253,lab,supervisor,verbal,move-in-reverse,audio,118,lab,1.0
254,lab,supervisor,verbal,move-in-reverse,audio,119,lab,1.0
255,lab,supervisor,verbal,move-in-reverse,audio,120,lab,1.0
256,lab,supervisor,verbal,move-in-reverse,fused,28,lab,1.0
257,lab,supervisor,verbal,move-in-reverse,clip,109,lab,1.0
258,lab,supervisor,verbal,move-in-reverse,clip,110,lab,1.0
259,lab,supervisor,verbal,move-in-reverse,clip,111,lab,1.0
260,lab,supervisor,verbal,move-in-reverse,clip,112,lab,1.0
261,lab,supervisor,verbal,move-forward,fused,1,lab,0.7987927172097757
262,lab,supervisor,verbal,move-forward,fused,2,lab,0.9269718604975828
263,lab,supervisor,verbal,move-forward,clip,1,lab,0.7073351140954238
264,lab,supervisor,verbal,move-forward,clip,2,lab,0.7073351140954238
265,lab,supervisor,verbal,move-forward,clip,3,lab,0.9214527749393618
266,lab,supervisor,verbal,move-forward,audio,1,lab,0.7033878652378047
267,lab,supervisor,verbal,move-forward,clip,4,lab,0.9214527749393618
268,lab,supervisor,verbal,move-forward,audio,2,lab,0.7033878652378047
269,lab,supervisor,verbal,move-forward,audio,3,lab,0.9347302152329098
270,lab,supervisor,verbal,move-forward,audio,4,lab,0.9347302152329098
271,lab,supervisor,verbal,move-forward,audio,5,lab,0.9845513540063319
272,lab,supervisor,verbal,move-forward,audio,6,lab,0.9845513540063319
273,lab,supervisor,verbal,move-forward,audio,7,lab,0.995807077507984
274,lab,supervisor,verbal,move-forward,audio,8,lab,0.995807077507984
275,lab,supervisor,verbal,move-forward,fused,3,lab,0.9824887018820121
276,lab,supervisor,verbal,move-forward,clip,5,lab,0.9692150822905757
277,lab,supervisor,verbal,move-forward,clip,6,lab,0.9692150822905757
278,lab,supervisor,verbal,move-forward,clip,7,lab,0.9882542144181495
279,lab,supervisor,verbal,move-forward,clip,8,lab,0.9882542144181495
280,lab,supervisor,verbal,move-forward,audio,9,lab,0.9998071391821444
281,lab,supervisor,verbal,move-forward,audio,10,lab,0.9998071391821444
282,lab,supervisor,verbal,move-forward,audio,11,lab,0.9999702585242102
283,lab,supervisor,verbal,move-forward,audio,12,lab,0.9999702585242102
284,lab,supervisor,verbal,move-forward,fused,4,lab,0.9938099111799353
285,lab,supervisor,verbal,move-forward,clip,9,lab,0.9923634328750243
286,lab,supervisor,verbal,move-forward,clip,10,lab,0.9923634328750243
287,lab,supervisor,verbal,move-forward,audio,13,lab,0.9999982241814964
288,lab,supervisor,verbal,move-forward,clip,11,lab,0.9950672024939485
289,lab,supervisor,verbal,move-forward,audio,14,lab,0.9999982241814964
290,lab,supervisor,verbal,move-forward,clip,12,lab,0.9950672024939485
291,lab,supervisor,verbal,move-forward,audio,15,lab,0.9999998136893922
292,lab,supervisor,verbal,move-forward,audio,16,lab,0.9999998136893922
293,lab,supervisor,verbal,move-forward,fused,5,lab,0.9994125122232596
294,lab,supervisor,verbal,move-forward,audio,17,lab,0.9999999808495591
295,lab,supervisor,verbal,move-forward,clip,13,lab,0.9975609702435857
296,lab,supervisor,verbal,move-forward,audio,18,lab,0.9999999808495591
297,lab,supervisor,verbal,move-forward,clip,14,lab,0.9975609702435857
298,lab,supervisor,verbal,move-forward,audio,19,lab,0.9999999963112675
299,lab,supervisor,verbal,move-forward,clip,15,lab,0.9984492076443702
300,lab,supervisor,verbal,move-forward,audio,20,lab,0.9999999963112675
301,lab,supervisor,verbal,move-forward,clip,16,lab,0.9984492076443702
302,lab,supervisor,verbal,move-forward,fused,6,lab,0.9996101195273804
303,lab,supervisor,verbal,move-forward,audio,21,lab,0.9999999996094638
304,lab,supervisor,verbal,move-forward,audio,22,lab,0.9999999996094638
305,lab,supervisor,verbal,move-forward,audio,23,lab,0.9999999999567917
306,lab,supervisor,verbal,move-forward,audio,24,lab,0.9999999999567917
307,lab,supervisor,verbal,move-forward,clip,17,lab,0.9991888686993233
308,lab,supervisor,verbal,move-forward,clip,18,lab,0.9991888686993233
309,lab,supervisor,verbal,move-forward,clip,19,lab,0.9995899084897493
310,lab,supervisor,verbal,move-forward,clip,20,lab,0.9995899084897493
311,lab,supervisor,verbal,move-forward,fused,7,lab,0.9999591629032852
312,lab,supervisor,verbal,move-forward,audio,25,lab,0.999999999995931
313,lab,supervisor,verbal,move-forward,audio,26,lab,0.999999999995931
314,lab,supervisor,verbal,move-forward,audio,27,lab,0.999999999999635
315,lab,supervisor,verbal,move-forward,audio,28,lab,0.999999999999635
316,lab,supervisor,verbal,move-forward,clip,21,lab,0.9999000984829911
317,lab,supervisor,verbal,move-forward,clip,22,lab,0.9999000984829911
318,lab,supervisor,verbal,move-forward,clip,23,lab,0.999974342679073
319,lab,supervisor,verbal,move-forward,clip,24,lab,0.999974342679073
320,lab,supervisor,verbal,move-forward,fused,8,lab,0.9999919214025155
321,lab,supervisor,verbal,move-forward,audio,29,lab,0.999999999999764
322,lab,supervisor,verbal,move-forward,audio,30,lab,0.9999999999999079
323,lab,supervisor,verbal,move-forward,audio,31,lab,0.999999999999764
324,lab,supervisor,verbal,move-forward,audio,32,lab,0.9999999999999079
325,lab,supervisor,verbal,move-forward,clip,25,lab,0.9999935397257526
326,lab,supervisor,verbal,move-forward,clip,26,lab,0.9999935397257526
327,lab,supervisor,verbal,move-forward,clip,27,lab,0.9999983408092117
328,lab,supervisor,verbal,move-forward,clip,28,lab,0.9999983408092117
329,lab,supervisor,verbal,move-forward,fused,9,lab,0.999996984130965
330,lab,supervisor,verbal,move-forward,audio,33,lab,0.9999999999999863
331,lab,supervisor,verbal,move-forward,audio,34,lab,0.9999999999999863
332,lab,supervisor,verbal,move-forward,audio,35,lab,0.9999999999999986
333,lab,supervisor,verbal,move-forward,audio,36,lab,0.9999999999999986
334,lab,supervisor,verbal,move-forward,clip,29,lab,0.9999992639594966
335,lab,supervisor,verbal,move-forward,clip,30,lab,0.9999992639594966
336,lab,supervisor,verbal,move-forward,clip,31,lab,0.9999996733058826
337,lab,supervisor,verbal,move-forward,clip,32,lab,0.9999996733058826
338,lab,supervisor,verbal,move-forward,fused,10,lab,0.9999987632422948
339,lab,supervisor,verbal,move-forward,audio,37,lab,0.9999999999999998
340,lab,supervisor,verbal,move-forward,audio,38,lab,1.0
341,lab,supervisor,verbal,move-forward,audio,39,lab,0.9999999999999998
342,lab,supervisor,verbal,move-forward,audio,40,lab,1.0
343,lab,supervisor,verbal,move-forward,clip,33,lab,0.9999999055710878
344,lab,supervisor,verbal,move-forward,clip,34,lab,0.9999999055710878
345,lab,supervisor,verbal,move-forward,clip,35,lab,0.9999999726909273
346,lab,supervisor,verbal,move-forward,clip,36,lab,0.9999999726909273
347,lab,supervisor,verbal,move-forward,fused,11,lab,0.9999998998174706
348,lab,supervisor,verbal,move-forward,audio,41,lab,1.0
349,lab,supervisor,verbal,move-forward,audio,42,lab,1.0
350,lab,supervisor,verbal,move-forward,audio,43,lab,1.0
351,lab,supervisor,verbal,move-forward,audio,44,lab,1.0
352,lab,supervisor,verbal,move-forward,clip,37,lab,0.9999999910978961
353,lab,supervisor,verbal,move-forward,clip,38,lab,0.9999999910978961
354,lab,supervisor,verbal,move-forward,clip,39,lab,0.9999999970972003
355,lab,supervisor,verbal,move-forward,clip,40,lab,0.9999999970972003
356,lab,supervisor,verbal,move-forward,fused,12,lab,0.999999968594888
357,lab,supervisor,verbal,move-forward,audio,45,lab,1.0
358,lab,supervisor,verbal,move-forward,audio,46,lab,1.0
359,lab,supervisor,verbal,move-forward,audio,47,lab,1.0
360,lab,supervisor,verbal,move-forward,audio,48,lab,1.0
361,lab,supervisor,verbal,move-forward,clip,41,lab,0.999999999179185
362,lab,supervisor,verbal,move-forward,clip,42,lab,0.999999999179185
363,lab,supervisor,verbal,move-forward,clip,43,lab,0.999999999767863
364,lab,supervisor,verbal,move-forward,clip,44,lab,0.999999999767863
365,lab,supervisor,verbal,move-forward,fused,13,lab,0.9999999965934261
366,lab,supervisor,verbal,move-forward,audio,49,lab,1.0
367,lab,supervisor,verbal,move-forward,audio,50,lab,1.0
368,lab,supervisor,verbal,move-forward,audio,51,lab,1.0
369,lab,supervisor,verbal,move-forward,audio,52,lab,1.0
370,lab,supervisor,verbal,move-forward,clip,45,lab,0.9999999999292871
371,lab,supervisor,verbal,move-forward,clip,46,lab,0.9999999999292871
372,lab,supervisor,verbal,move-forward,clip,47,lab,0.9999999999784579
373,lab,supervisor,verbal,move-forward,clip,48,lab,0.9999999999784579
374,lab,supervisor,verbal,move-forward,fused,14,lab,0.9999999989919859
375,lab,supervisor,verbal,move-forward,audio,53,lab,1.0
376,lab,supervisor,verbal,move-forward,audio,54,lab,1.0
377,lab,supervisor,verbal,move-forward,audio,55,lab,1.0
378,lab,supervisor,verbal,move-forward,audio,56,lab,1.0
379,lab,supervisor,verbal,move-forward,clip,49,lab,0.9999999999943197
380,lab,supervisor,verbal,move-forward,clip,50,lab,0.9999999999943197
381,lab,supervisor,verbal,move-forward,clip,51,lab,0.9999999999985022
382,lab,supervisor,verbal,move-forward,clip,52,lab,0.9999999999985022
383,lab,supervisor,verbal,move-forward,fused,15,lab,0.9999999998999044
384,lab,supervisor,verbal,move-forward,audio,57,lab,1.0
385,lab,supervisor,verbal,move-forward,audio,58,lab,1.0
386,lab,supervisor,verbal,move-forward,audio,59,lab,1.0
