,scene,role,cmd_mode,cmd,scene_estimation_mode,n_updates,scene_est,scene_conf
204,lab,supervisor,gest_verb,follow-me,audio,15,lab,0.9999999999982397
205,lab,supervisor,gest_verb,follow-me,clip,13,lab,0.999999999999922
206,lab,supervisor,gest_verb,follow-me,fused,14,lab,0.9999999999936106
207,lab,supervisor,gest_verb,follow-me,audio,16,lab,0.9999999999997504
208,lab,supervisor,gest_verb,follow-me,clip,14,lab,0.9999999999999882
209,lab,supervisor,gest_verb,follow-me,fused,15,lab,0.9999999999990938
210,lab,supervisor,gest_verb,follow-me,audio,17,lab,0.9999999999999716
211,lab,supervisor,gest_verb,follow-me,fused,16,lab,0.9999999999998532
212,lab,supervisor,gest_verb,follow-me,clip,15,lab,0.9999999999999983
213,lab,supervisor,gest_verb,follow-me,audio,18,lab,0.9999999999999954
214,lab,supervisor,gest_verb,follow-me,fused,17,lab,0.9999999999999767
215,lab,supervisor,gest_verb,follow-me,clip,16,lab,0.9999999999999997
216,lab,supervisor,gest_verb,follow-me,audio,19,lab,0.9999999999999992
217,lab,supervisor,gest_verb,follow-me,fused,18,lab,0.9999999999999969
218,lab,supervisor,gest_verb,follow-me,clip,17,lab,1.0
219,lab,supervisor,gest_verb,follow-me,audio,20,lab,0.9999999999999999
220,lab,supervisor,gest_verb,follow-me,fused,19,lab,0.9999999999999993
221,lab,supervisor,gest_verb,follow-me,clip,18,lab,1.0
222,lab,supervisor,gest_verb,follow-me,audio,21,lab,1.0
223,lab,supervisor,gest_verb,follow-me,fused,20,lab,1.0
224,lab,supervisor,gest_verb,follow-me,clip,19,lab,1.0
225,lab,supervisor,gest_verb,follow-me,audio,22,lab,1.0
226,lab,supervisor,gest_verb,follow-me,fused,21,lab,1.0
227,lab,supervisor,gest_verb,follow-me,clip,20,lab,1.0
228,lab,supervisor,gest_verb,follow-me,audio,23,lab,1.0
229,lab,supervisor,gest_verb,follow-me,fused,22,lab,1.0
230,lab,supervisor,gest_verb,follow-me,clip,21,lab,1.0
231,lab,supervisor,gest_verb,follow-me,audio,24,lab,1.0
232,lab,supervisor,gest_verb,follow-me,fused,23,lab,1.0
233,lab,supervisor,gest_verb,follow-me,audio,25,lab,1.0
234,lab,supervisor,gest_verb,follow-me,clip,22,lab,1.0
235,lab,supervisor,gest_verb,follow-me,fused,24,lab,1.0
236,lab,supervisor,gest_verb,follow-me,audio,26,lab,1.0
237,lab,supervisor,gest_verb,follow-me,clip,23,lab,1.0
238,lab,supervisor,gest_verb,follow-me,fused,25,lab,1.0
239,lab,supervisor,gest_verb,follow-me,audio,27,lab,1.0
240,lab,supervisor,gest_verb,follow-me,clip,24,lab,1.0
241,lab,supervisor,gest_verb,follow-me,fused,26,lab,1.0
242,lab,supervisor,gest_verb,follow-me,audio,28,lab,1.0
243,lab,supervisor,gest_verb,follow-me,clip,25,lab,1.0
244,lab,supervisor,gest_verb,follow-me,fused,27,lab,1.0
245,lab,supervisor,gest_verb,follow-me,audio,29,lab,1.0
