,scene,role,cmd_mode,cmd,scene_estimation_mode,n_updates,scene_est,scene_conf
275,lab,supervisor,gest_verb,rally,fused,8,lab,0.997723483835181
276,lab,supervisor,gest_verb,rally,audio,10,lab,0.9998156242042603
277,lab,supervisor,gest_verb,rally,clip,8,lab,0.7454345928326485
278,lab,supervisor,gest_verb,rally,fused,9,lab,0.9980337364114575
279,lab,supervisor,gest_verb,rally,audio,11,lab,0.9999142668357963
280,lab,supervisor,gest_verb,rally,clip,9,lab,0.7705418007769597
281,lab,supervisor,gest_verb,rally,fused,10,lab,0.9991260912001396
282,lab,supervisor,gest_verb,rally,audio,12,lab,0.9999795943709605
283,lab,supervisor,gest_verb,rally,clip,10,lab,0.7868546875058162
284,lab,supervisor,gest_verb,rally,fused,11,lab,0.9992049869137517
285,lab,supervisor,gest_verb,rally,audio,13,lab,0.9999917579800213
286,lab,supervisor,gest_verb,rally,clip,11,lab,0.8085235108607458
287,lab,supervisor,gest_verb,rally,fused,12,lab,0.9996678929238678
288,lab,supervisor,gest_verb,rally,audio,14,lab,0.9999989039264293
289,lab,supervisor,gest_verb,rally,clip,12,lab,0.8318545737054441
290,lab,supervisor,gest_verb,rally,fused,13,lab,0.9997165254309988
291,lab,supervisor,gest_verb,rally,audio,15,lab,0.9999985635028779
292,lab,supervisor,gest_verb,rally,clip,13,lab,0.852256707264881
293,lab,supervisor,gest_verb,rally,fused,14,lab,0.999615312486623
294,lab,supervisor,gest_verb,rally,audio,16,lab,0.999999246119665
295,lab,supervisor,gest_verb,rally,clip,14,lab,0.8691630178174012
296,lab,supervisor,gest_verb,rally,fused,15,lab,0.999665941890642
297,lab,supervisor,gest_verb,rally,audio,17,lab,0.9999998685776191
298,lab,supervisor,gest_verb,rally,fused,16,lab,0.9999407222945127
299,lab,supervisor,gest_verb,rally,clip,15,lab,0.8843160408988147
300,lab,supervisor,gest_verb,rally,audio,18,lab,0.9999999872793681
301,lab,supervisor,gest_verb,rally,audio,19,lab,0.9999999971172452
302,lab,supervisor,gest_verb,rally,fused,17,lab,0.9999484853068269
303,lab,supervisor,gest_verb,rally,clip,16,lab,0.8971104115463211
304,lab,supervisor,gest_verb,rally,audio,20,lab,0.999999999257677
305,lab,supervisor,gest_verb,rally,fused,18,lab,0.9999867287731673
306,lab,supervisor,gest_verb,rally,clip,17,lab,0.9102729627045122
307,lab,supervisor,gest_verb,rally,audio,21,lab,0.9999999999218305
308,lab,supervisor,gest_verb,rally,fused,19,lab,0.9999885938774413
309,lab,supervisor,gest_verb,rally,clip,18,lab,0.920782773557643
310,lab,supervisor,gest_verb,rally,audio,22,lab,0.9999999999392334
311,lab,supervisor,gest_verb,rally,fused,20,lab,0.999991131571769
312,lab,supervisor,gest_verb,rally,clip,19,lab,0.9305730622402352
313,lab,supervisor,gest_verb,rally,audio,23,lab,0.9999999999672967
314,lab,supervisor,gest_verb,rally,fused,21,lab,0.9999923093640514
315,lab,supervisor,gest_verb,rally,clip,20,lab,0.9396306015211683
316,lab,supervisor,gest_verb,rally,audio,24,lab,0.9999999999958273
317,lab,supervisor,gest_verb,rally,fused,22,lab,0.9999990187466264
318,lab,supervisor,gest_verb,rally,clip,21,lab,0.9467159294095918
319,lab,supervisor,gest_verb,rally,audio,25,lab,0.9999999999991804
320,lab,supervisor,gest_verb,rally,fused,23,lab,0.9999991403944124
321,lab,supervisor,gest_verb,rally,clip,22,lab,0.951245324942562
322,lab,supervisor,gest_verb,rally,audio,26,lab,0.999999999999846
323,lab,supervisor,gest_verb,rally,fused,24,lab,0.9999998385022085
324,lab,supervisor,gest_verb,rally,clip,23,lab,0.958039795888977
325,lab,supervisor,gest_verb,rally,audio,27,lab,0.9999999999999771
326,lab,supervisor,gest_verb,rally,fused,25,lab,0.9999998619943365
327,lab,supervisor,gest_verb,rally,clip,24,lab,0.9618573796161539
328,lab,supervisor,gest_verb,rally,audio,28,lab,0.9999999999999978
329,lab,supervisor,gest_verb,rally,fused,26,lab,0.9999999864539324
330,lab,supervisor,gest_verb,rally,clip,25,lab,0.9664360915483087
331,lab,supervisor,gest_verb,rally,audio,29,lab,0.9999999999999997
332,lab,supervisor,gest_verb,rally,fused,27,lab,0.9999999881365014
333,lab,supervisor,gest_verb,rally,clip,26,lab,0.9701636736967226
334,lab,supervisor,gest_verb,rally,audio,30,lab,1.0
335,lab,supervisor,gest_verb,rally,fused,28,lab,0.9999999986066663
336,lab,supervisor,gest_verb,rally,clip,27,lab,0.9739743755027556
337,lab,supervisor,gest_verb,rally,fused,29,lab,0.9999999987893785
338,lab,supervisor,gest_verb,halt,audio,1,lab,0.45742661560592335
339,lab,supervisor,gest_verb,halt,audio,2,lab,0.7548087070208345
340,lab,supervisor,gest_verb,halt,clip,1,lab,0.5249243507164831
341,lab,supervisor,gest_verb,halt,audio,3,lab,0.8356886871778032
342,lab,supervisor,gest_verb,halt,fused,1,lab,0.34141232830519097
343,lab,supervisor,gest_verb,halt,audio,4,lab,0.9219348107753946
344,lab,supervisor,gest_verb,halt,clip,2,lab,0.5686632181417203
345,lab,supervisor,gest_verb,halt,fused,2,lab,0.5539999283490142
346,lab,supervisor,gest_verb,halt,audio,5,lab,0.9713994696857435
347,lab,supervisor,gest_verb,halt,clip,3,lab,0.6005507743739503
348,lab,supervisor,gest_verb,halt,fused,3,lab,0.8687640139815457
349,lab,supervisor,gest_verb,halt,audio,6,lab,0.9939598077990118
350,lab,supervisor,gest_verb,halt,clip,4,lab,0.6266445900903035
351,lab,supervisor,gest_verb,halt,fused,4,lab,0.8814332438195037
352,lab,supervisor,gest_verb,halt,audio,7,lab,0.9959594379877339
353,lab,supervisor,gest_verb,halt,clip,5,lab,0.6552222767716617
354,lab,supervisor,gest_verb,halt,fused,5,lab,0.9689713840003238
355,lab,supervisor,gest_verb,halt,audio,8,lab,0.9981119049626187
356,lab,supervisor,gest_verb,halt,clip,6,lab,0.6900601104383146
357,lab,supervisor,gest_verb,halt,fused,6,lab,0.9733969489320438
358,lab,supervisor,gest_verb,halt,audio,9,lab,0.9996377117948024
359,lab,supervisor,gest_verb,halt,clip,7,lab,0.720791537041083
360,lab,supervisor,gest_verb,halt,fused,7,lab,0.9958525337160122
361,lab,supervisor,gest_verb,halt,audio,10,lab,0.9999808821554547
362,lab,supervisor,gest_verb,halt,clip,8,lab,0.7495552447373728
363,lab,supervisor,gest_verb,halt,fused,8,lab,0.9964205233203882
