,campus_est,courtyard_est,lab_est,lobby_est
campus_actual,0.9869619205298014,0.01267591059602649,0.00033629966887417217,2.5869205298013245e-05
courtyard_actual,0.9204399804245997,0.05739787001002074,0.02211554146955326,4.6608095826245015e-05
lab_actual,2.3698928808417858e-05,2.3698928808417858e-05,0.9284292349985781,0.0715233671438051
lobby_actual,0.00839707550129093,0.01165456168713655,0.0008204039282870448,0.9791279588832855
